start_key,end_key,statementId,statementDate,recordId,recordType,recordStatus,declarationSubject,publicationDate,bodsVersion,publisherName,publisherUrl,publicationLicense,isComponent,sourceTypes,sourceUrl,interestIndex,bodsInterestType,family,directOrIndirect,beneficialOwnershipOrControl,startDate,details,detailsCategory,detailsValue,shareMinimum,shareMaximum,endDate
GB-COH-00305943,GB-COH-08812651,4df11d28-b22e-bf13-897d-ed2064153879,2016-04-06,GB-COH-REL-08812651-N3a97jCLaHI47rLdC4ksXqktKN0,relationship,new,GB-COH-08812651,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00305943,GB-COH-11719194,ff878a87-a9ce-5c90-4303-070abc701f1b,2018-12-10,GB-COH-REL-11719194-Y3usHTF0lK_eKH6C4pu7jdaS-qU,relationship,new,GB-COH-11719194,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2018-12-10,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00305943,GB-COH-11719194,ff878a87-a9ce-5c90-4303-070abc701f1b,2018-12-10,GB-COH-REL-11719194-Y3usHTF0lK_eKH6C4pu7jdaS-qU,relationship,new,GB-COH-11719194,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2018-12-10,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00305943,GB-COH-09646587,1dc30a09-99a4-74bf-c018-0d6817c268ee,2016-04-06,GB-COH-REL-09646587-X6pMXaDaOtjOjhANuofki2kQLn8,relationship,new,GB-COH-09646587,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00305943,GB-COH-09646587,1dc30a09-99a4-74bf-c018-0d6817c268ee,2016-04-06,GB-COH-REL-09646587-X6pMXaDaOtjOjhANuofki2kQLn8,relationship,new,GB-COH-09646587,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00305943,GB-COH-09978028,cceebd92-e707-8f21-0b6a-18771adff680,2016-04-06,GB-COH-REL-09978028-NFo6PzCQod1P3_sjdWKvDNr90os,relationship,new,GB-COH-09978028,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00305943,GB-COH-09978028,cceebd92-e707-8f21-0b6a-18771adff680,2016-04-06,GB-COH-REL-09978028-NFo6PzCQod1P3_sjdWKvDNr90os,relationship,new,GB-COH-09978028,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00305943,GB-COH-00615393,3203e901-e992-dadc-b485-2e035a3d206c,2016-04-06,GB-COH-REL-00615393-ZXkD0R5Hx5nOkYOVRAqOKlyENAY,relationship,closed,GB-COH-00615393,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,2022-05-24
GB-COH-00305943,GB-COH-00615393,3203e901-e992-dadc-b485-2e035a3d206c,2016-04-06,GB-COH-REL-00615393-ZXkD0R5Hx5nOkYOVRAqOKlyENAY,relationship,closed,GB-COH-00615393,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,2022-05-24
GB-COH-00305943,GB-COH-04446121,174072d6-8c4f-018d-220f-24c8be9341c9,2023-12-19,GB-COH-REL-04446121-Ha_r-tyXKD7D13IBtEGmvhRAkug,relationship,new,GB-COH-04446121,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2023-12-19,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00305943,GB-COH-04446121,174072d6-8c4f-018d-220f-24c8be9341c9,2023-12-19,GB-COH-REL-04446121-Ha_r-tyXKD7D13IBtEGmvhRAkug,relationship,new,GB-COH-04446121,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2023-12-19,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-02748866,GB-COH-SC057974,35783884-394b-b75a-0253-4880e443ae79,2018-12-01,GB-COH-REL-SC057974-WLooTAM2OZUWVE4vU7iJh1GRibs,relationship,new,GB-COH-SC057974,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2018-12-01,"Relationship Type: ['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']",Relationship Type,"['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']",25.0,50.0,
GB-COH-00305943,GB-COH-00895797,08549d9a-4e1b-2db3-f631-a89ecc29336a,2016-04-06,GB-COH-REL-00895797-PIJfAUli6VeNjkE1ospQEWA3zpU,relationship,new,GB-COH-00895797,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00305943,GB-COH-00895797,08549d9a-4e1b-2db3-f631-a89ecc29336a,2016-04-06,GB-COH-REL-00895797-PIJfAUli6VeNjkE1ospQEWA3zpU,relationship,new,GB-COH-00895797,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00305943,GB-COH-08140815,a70489af-9100-88d9-7560-64658cbdab10,2016-04-06,GB-COH-REL-08140815-qu1hPW6C0uLtW8EWV_GkQGus56s,relationship,new,GB-COH-08140815,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00305943,GB-COH-08140815,a70489af-9100-88d9-7560-64658cbdab10,2016-04-06,GB-COH-REL-08140815-qu1hPW6C0uLtW8EWV_GkQGus56s,relationship,new,GB-COH-08140815,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-02748866,GB-COH-07848449,4c36b12f-9f35-f5a4-aaf7-6cb3689a0846,2016-04-06,GB-COH-REL-07848449-FROJ6QlYWVfRqxMGY78RUBdS5Z8,relationship,new,GB-COH-07848449,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-02748866,GB-COH-07848449,4c36b12f-9f35-f5a4-aaf7-6cb3689a0846,2016-04-06,GB-COH-REL-07848449-FROJ6QlYWVfRqxMGY78RUBdS5Z8,relationship,new,GB-COH-07848449,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00305943,GB-COH-15671911,728e7716-fbf1-4629-1922-9c7ecc1ce55d,2024-04-23,GB-COH-REL-15671911-2t_oBzc9kaI5g4isIUDKhbLkcM0,relationship,closed,GB-COH-15671911,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2024-04-23,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,2024-12-12
GB-COH-00305943,GB-COH-15671911,728e7716-fbf1-4629-1922-9c7ecc1ce55d,2024-04-23,GB-COH-REL-15671911-2t_oBzc9kaI5g4isIUDKhbLkcM0,relationship,closed,GB-COH-15671911,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2024-04-23,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,2024-12-12
GB-COH-ENT-05975475-2mGe9FZ-sRjQU0FY0UQem8qLiI4,GB-COH-05975475,2e01f834-f511-b600-d7cf-16f8ff4076e2,2016-04-06,GB-COH-REL-05975475-2mGe9FZ-sRjQU0FY0UQem8qLiI4,relationship,new,GB-COH-05975475,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,otherInfluenceOrControl,CONTROLS,unknown,false,2016-04-06,Relationship Type: ['significant-influence-or-control'],Relationship Type,['significant-influence-or-control'],,,
GB-COH-00305943,GB-COH-08900469,c533905a-110a-d316-bc82-cfa28b82735e,2019-02-21,GB-COH-REL-08900469-BKY4dQwEJkfWKp1hXoHioUINblk,relationship,new,GB-COH-08900469,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2019-02-21,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00305943,GB-COH-08900469,c533905a-110a-d316-bc82-cfa28b82735e,2019-02-21,GB-COH-REL-08900469-BKY4dQwEJkfWKp1hXoHioUINblk,relationship,new,GB-COH-08900469,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2019-02-21,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00305943,GB-COH-13461160,34b75856-2c45-87bc-3254-3b81e4d7a228,2021-06-17,GB-COH-REL-13461160-PC5r8YSWLWlhzUcxRkCB76z-c3Y,relationship,new,GB-COH-13461160,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2021-06-17,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00305943,GB-COH-13461160,34b75856-2c45-87bc-3254-3b81e4d7a228,2021-06-17,GB-COH-REL-13461160-PC5r8YSWLWlhzUcxRkCB76z-c3Y,relationship,new,GB-COH-13461160,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2021-06-17,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00305943,GB-COH-07599899,f88c82c5-d582-fe1d-1a93-d8fdd68a668d,2016-04-06,GB-COH-REL-07599899-vFlIv0g8QC72FNS4l7BN2_58Fc4,relationship,new,GB-COH-07599899,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00305943,GB-COH-07599899,f88c82c5-d582-fe1d-1a93-d8fdd68a668d,2016-04-06,GB-COH-REL-07599899-vFlIv0g8QC72FNS4l7BN2_58Fc4,relationship,new,GB-COH-07599899,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-05975475,GB-COH-SC057974,134df828-1413-e902-3b53-0aedbef5bfaf,2016-04-06,GB-COH-REL-SC057974-o9VylzrgkdSj1kuSMZk9t6Uvssw,relationship,new,GB-COH-SC057974,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']",Relationship Type,"['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent']",25.0,50.0,
GB-COH-00305943,GB-COH-03221603,bd56b503-c611-cc9d-0e32-c9c7b3b3b822,2016-04-06,GB-COH-REL-03221603-BcKC3JKrTqgOowdeDhYUxuGaNkY,relationship,new,GB-COH-03221603,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00305943,GB-COH-03221603,bd56b503-c611-cc9d-0e32-c9c7b3b3b822,2016-04-06,GB-COH-REL-03221603-BcKC3JKrTqgOowdeDhYUxuGaNkY,relationship,new,GB-COH-03221603,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00305943,GB-COH-10519279,6bbc8985-620f-c747-7a0e-43adc19f246a,2016-12-09,GB-COH-REL-10519279-h2fughPRPG5JHoHBY8LRdyblcCA,relationship,new,GB-COH-10519279,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-12-09,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00305943,GB-COH-10519279,6bbc8985-620f-c747-7a0e-43adc19f246a,2016-12-09,GB-COH-REL-10519279-h2fughPRPG5JHoHBY8LRdyblcCA,relationship,new,GB-COH-10519279,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-12-09,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00305943,GB-COH-00983913,5c6c1707-bfa2-0c12-5c98-dd0dfc512dbe,2016-04-06,GB-COH-REL-00983913-qTjSaKc-SnCZLQySAx4URGFB5Yk,relationship,new,GB-COH-00983913,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-00305943,GB-COH-00983913,5c6c1707-bfa2-0c12-5c98-dd0dfc512dbe,2016-04-06,GB-COH-REL-00983913-qTjSaKc-SnCZLQySAx4URGFB5Yk,relationship,new,GB-COH-00983913,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2016-04-06,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-10573435,GB-COH-10573715,3203f74b-8212-b1b7-cb88-d2b72fb86796,2017-01-19,GB-COH-REL-10573715-9aUAZWhlc7qyHV7Wxy5pSiDacc0,relationship,new,GB-COH-10573715,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2017-01-19,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",75.0,100.0,
GB-COH-10573435,GB-COH-10573715,3203f74b-8212-b1b7-cb88-d2b72fb86796,2017-01-19,GB-COH-REL-10573715-9aUAZWhlc7qyHV7Wxy5pSiDacc0,relationship,new,GB-COH-10573715,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2017-01-19,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",,,
GB-COH-00305943,GB-COH-15363762,663da6f8-dc12-89c1-bc04-cc4b958fe712,2023-12-20,GB-COH-REL-15363762-tc9EJ_F2Y2a1WoYSx-vv1AwcW98,relationship,new,GB-COH-15363762,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,1,votingRights,CONTROLS,unknown,false,2023-12-20,"Relationship Type: ['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent', 'right-to-appoint-and-remove-directors']",25.0,50.0,
GB-COH-00305943,GB-COH-15363762,663da6f8-dc12-89c1-bc04-cc4b958fe712,2023-12-20,GB-COH-REL-15363762-tc9EJ_F2Y2a1WoYSx-vv1AwcW98,relationship,new,GB-COH-15363762,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,2,appointmentOfBoard,CONTROLS,unknown,false,2023-12-20,"Relationship Type: ['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-25-to-50-percent', 'voting-rights-25-to-50-percent', 'right-to-appoint-and-remove-directors']",,,
